Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
failure notice hi . this is the qmail - send program at serverl . td . co . at . i ' m afraid i wasn ' t able to deliver your message to the following addresses . this is a permanent error ; i ' ve given up . sorry it didn ' t work out . : diese email adresse ist ungültig . this address not exists - - - below this line is a copy of the message . return - path : received : ( qmail 27780 invoked from network ) ; 19 jul 2005 10 : 59 : 45 - 0000 received : from unknown ( helo mailwisconsin . com ) (,Phishing Email,yes,yes,"Mimics a fake email bounce notification with suspicious formatting, old date (2005), and broken language, typical of early phishing scams to trick users into opening malicious attachments.",85
gmm 09 nov 2001 please find attached the global markets monitor for the week ending 9 november 2001 . on behalf of maureen raymond and gwyn koepke,Safe Email,no,no,"Email is a straightforward business message sharing a market report attachment with no requests for info, links, or urgency typical of phishing.",95
your technology expert . software by the original manufacturer & at generic prices & http : / / iodlo . k 9 oh 5 j 2 dzu 2 rh 32 . goremd . biz we are always in our own company . for what is liberty but the unhampered translation of will into act ?,Phishing Email,yes,yes,"Obfuscated URL with random domain offering cheap ""original"" software, combined with nonsensical text to evade filters, typical of phishing lures.",95
">Helen & Mike wrote:
>
>>  Chat tends to be on irc.quakenet #forteana most nights. I think this was
>>  done mainly because of troll infestation.  Colin has control most nights on
>>  there, and he keeps an eye on people and kicks them if they come in under
>>  assumed names, or as soon as they show their true natures.  Just call him
>>  Billy Goat Gruff :-)
>
>How do you sign up?
>
>Thanks!
>
>Kellykelly, same thing as when you used to come to frogstone on Dalnet. 
#frogstone is still there, an",Safe Email,no,no,"Content is a casual IRC chat discussion with no links, personal info requests, or impersonation attempts.",98
"re : www mediccations hello , welcome to the best online store . vi in $ 178 ( 90 p . ) a a $ 209 ( 100 p . ) ana al cod vi gr x x $ 299 ( 90 p . ) ci is $ 324 ( 90 p . ) with each purchase you get : home delivery . secure pay . total confidentiality reputable manufacturerrs . have a nice day !",Phishing Email,yes,yes,"Unsolicited spam promoting cheap prescription drugs with misspellings and no legitimate details, likely luring to a fake site to steal payment information.",90
"using and acquiring the lexicon call for papers using and acquiring the lexicon utrecht university , december 12 ( workshop incorporated in going romance , december 10-12 ) . organizing committee : francis corblin ( paris 7 / rennes 2 ) , francine melka ( uil - ots / french ) , lea nash ( paris 8 ) , philip miller ( lille 3 ) , jan schroten ( uil - ots / spanish ) , henriette de swart ( uil - ots / french ) . invited speaker : hans kamp ( ims / stuttgart ) the workshop focuses on the lexicon in ",Safe Email,no,no,"Content is a legitimate academic call for papers for a linguistics workshop, listing organizers and details without any requests for personal info, links, or urgency.",98
"project hi michelle , chris , helen and i met this afternoon and discussed about the project . we think the following course of action is appropriate . the model interface will be in excel spreadsheet , with most of the inputs ( from enron as well as from the consultant ) hiding in an access data base . the access data base can be update when needed . the engine will be written in visual basis code and be linked to excel through xll ( or dll ) . helen has been discussing with ken about various a",Safe Email,no,no,"Email discusses a business project involving technical tools like Excel and databases, with no requests for info, links, or attachments; minor typos but no phishing indicators.",98
"URL: http://boingboing.net/#85490404
Date: Not suppliedA new KPMG study concludes that the RIAA and its member companies are hurting 
themselves by focusing on cracking down on P2P sharing instead of figuring out 
ways to earn a living with it.     Media companies must put less emphasis on protecting digital content and 
    instead find ways to make money from digital music and movies if they hope 
    to beat back copyright pirates who threaten their businesses, according to 
    a study relea",Safe Email,no,no,"Content is a benign article excerpt from legitimate site Boing Boing about a KPMG study; no requests for info, attachments, or suspicious tactics.",95
"re : = 20 the virtual girlfriend and virtual boyfriend are artificial = intelligence = 20 programs for your ibm pc or compatible and also for macintosh . you = 20 can watch them , talk to them , ask them questions , tell them secrets , and = relate with them . watch them as you ask them to take off different = clothes and guide them through many different activities . watch and participate = in the hottest sexual activities available on computer , including : several sexual positions , using man",Phishing Email,no,yes,"Content promotes adult software without requests for personal info, links, or impersonation; it's spam, not phishing.",95
bring on the best software . . . at the most reasonable prices ! best software prices . why can ' t they invent something for us to marry instead of women ? ah ! the clock is always slow ; it is later than you think .,Phishing Email,no,yes,"Content is nonsensical spam promoting software prices with random quotes, lacking phishing elements like urgent requests for info, fake sender impersonation, or malicious links.",95
"Randy Bush said:> >> freebsd -stable
> >> spamassassin 2.41
> >>     spamasassin -r
> >> results in
> >> razor2 report failed: No such file or directory Razor2 reporting requires 
> authentication at /usr/local/lib/perl5/site_perl/5.005/Mail/SpamAssassin/Repo
> rter.pm line 77.
> >> used to work until upgrade
> > 
> > using spamd?  try the -H switch. 
> 
> no, pipinng the message to ""spamassassin -r"" from within my mail
> user agent, VM under Emacs.oops, sorry -- didn't notice the ""report"" bit. ",Safe Email,no,no,"Content is a benign technical discussion about SpamAssassin software errors on FreeBSD, with no links, attachments, or requests for sensitive information.",100
"december 15 th super saturday friday interview confirmation please see the attached regarding interview confirmation and information for friday , december 15 th . thanks shelly",Safe Email,yes,no,"Poor grammar, confusing date references, and urging to open an attachment are common phishing tactics to deliver malware via job-related lures.",85
