Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"any med for your girl to be happy ! your girl is unsatisfied with your potency ? don ' t wait until she finds another men ! click here to choose from a great variety of llcensed love t @ bs ! best pri $ es , fast shippinq and guaranteed effect ! here you buy it riqht from warehouse ! the store is verified by bbb and approved by visa !",Phishing Email,yes,yes,"Promotes a potency drug with a click-here lure, fake verification claims, and numerous typos; typical phishing/spam trying to lure clicks to a scam site.",85
"sap id - here it is ! ! ! ! ! the following sap id and password allows you to access pay , benefit , and personal data via ehronline . do not provide this id / password to anyone as it enables modification to direct deposit account information . the sap system and ehronline will be available beginning friday , june 23 at 8 : 00 am for time entry . full sap functionality for financials will be available on july 5 , 2000 . you will be asked to change your password at the initial logon . your new p",Safe Email,yes,no,"It includes credentials (SAP ID and password) in the email and directs login to access pay/benefit data, a classic credential-phishing attempt.",92
empty,Phishing Email,no,yes,"There is no email content to analyze, so nothing indicates phishing.",99
"japanese power market another article i thought you might find interesting . regards , eugenio review of energy policies kicks off asahi shimbun april 25 , 2000 a government advisory panel on monday embarked on a comprehensive review of energy - related policies . ` ` we want to come up with feasible policies and at the same time clearly present reasons for those policies , ' ' yoichi kaya , a professor emeritus at the university of tokyo , told a meeting of the coordination subcommittee under t",Safe Email,no,no,No obvious phishing indicators; it's a generic article snippet with no request for credentials or actions.,68
"URL: http://www.newsisfree.com/click/-3,8688977,215/
Date: 2002-10-09T03:15:13+01:00*Media:* Move could lead to Rupert Murdoch's News Corporation being outvoted on 
major board decisions.",Safe Email,yes,no,The email contains a suspicious click-through URL from an unfamiliar domain and uses a generic media claim to entice clicking; no credible source is shown.,75
"jm@jmason.org (Justin Mason) writes:> Actually, I want to avoid that -- I've already removed spamproxyd
> from the distro for 2.40. Here's why:
> 
> When they're in the distro, *we* have to support them -- which is
> not necessarily a good thing when we didn't write them in the first
> place, or when the coder in question may not *want* us to maintain
> them. :(I would be in favor of creating new SpamAssassin CVS modules and
Bugzilla categories for other clients (provided there is sufficient
int",Safe Email,no,no,It's a benign technical discussion about removing a package and future module ideas; no credential or payment requests.,60
"Accept Credit Cards - Everyone Approved
NO CREDIT CHECKSDO IT NOW
3115107654333222221111",Phishing Email,yes,yes,"Urgent, pushy call to action ('DO IT NOW'), promise of approval with no credit checks, and the inclusion of a credit card-like number—classic phishing attempt.",92
"associate and analyst program contacts associate and analyst programs ( the  & programs  8 ) are administered globally . listed below is the contact information for the offices that utilize the programs . please do not hesitate to contact the individuals identified with any questions , placement needs or hiring needs . houston / portland / australia celeste roberts , program director . manages the daily operations . her assistant is dolores muzzy and can be reached at ext . 3 - 6245 . ginger g",Safe Email,no,no,Informational contact list for associate/analyst programs; no request for sensitive data or urgent action typical of phishing.,60
"At 12:01 PM -0700 on 9/17/02, James Rogers wrote:
> The Primitive People pull a fast one on Whitey The Junior
> AnthropologistOr Margaret, in the case of a famous proto-feminist...Cheers,
RAH-- 
-----------------
R. A. Hettinga 
The Internet Bearer Underwriting Corporation 
44 Farquhar Street, Boston, MA 02131 USA
""... however it may deserve respect for its usefulness and antiquity,
[predicting the end of the world] has not been found agreeable to
experience."" -- Edward Gibbon, 'Decline and Fall",Safe Email,no,no,"No obvious phishing cues; no links, no credential requests; seems like a dated, cryptic signature rather than a scam.",65
"Hello -You get emails every day, offering to show you how to make money.
Most of these emails are from people who are NOT making any money.
And they expect you to listen to them?Enough.If you want to make money with your computer, then you should
hook up with a group that is actually DOING it.  We are making
a large, continuing income every month.  What's more - we will
show YOU how to do the same thing.This business is done completely by internet and email, and you
can even join for free to che",Phishing Email,yes,yes,"It uses a get-rich-quick lure with vague, unverifiable claims to entice joining and action, a common phishing tactic.",70
"mpwomen summit gala dinner louise - - enjoyed talking with you . we ' re inviting our summit speakers and panelists to invite a guest for thursday evening , as follows . . . . . ignore the aug . 13 deadline , but please let us know as soon as you can . thanks ! . . . . louise - - we ' re so looking forward to seeing you at the fortune most powerful women summit , and we ' d like to extend an additional invitation : would you like to have a notable los angeles - area woman as your guest for our g",Safe Email,yes,no,"The content shows garbled formatting, unusual urgency, and asks to take action (invite a guest) without verifiable sender details, which are common phishing traits.",72
"Dental Plans For $6.95 Per Month
Dental Plans For $6.95 Per 
Month
Dental Plans For You And Your 
Entire Family
A Variety Of Plan Choices 
NationwideDental Plans For Individuals 
and Employer GroupsYou can choose from traditional dental insurance 
that lets you see any dentist you 
wish, or if you do not have your own private dentist, choose one of our plans that offer dental coverage 
fromÂ  pre-screened dental offices 
and save hundreds of dollars on your dental treatment.Dental Plans With No ",Phishing Email,yes,yes,"Unsolicited marketing with an unusually low price and incomplete content, lacking verifiable company details or legitimate contact info; could aim to lure personal data.",65
enron mentions usa : wrapup 1 - credit quality in broad decline as defaults soar . reuters english news service - 10 / 29 / 01 usa : u . s . firms say deals with enron at normal levels . reuters english news service - 10 / 29 / 01 enron bonds stabilize but market players are concerned capital markets report - 10 / 29 / 01 enron ' s stock continues slide on credit woes associated press newswires - 10 / 29 / 01 uk : uk power mkt focuses on prompt after low peak deal . reuters english news service ,Safe Email,no,no,It looks like a news digest referencing Reuters/AP about Enron; no requests for confidential data or suspicious links.,72
"Joseph S. Barrera III:
>I just use the free/adware version of Opera. I mean,
>half the pages I look at have ads on them anways ..I didn't mind the ads. The problem is that the ad
server Opera puts on your machine is a PIG. Every
time it goes to change the ad, it thrashes my
laptop for thirty seconds. So no, I don't mind
the ad, but I do mind that serving ads cripples
the browser.Alas, Mozilla is also a PIG. So I'm back to using
IE, which seems to be the only free, reasonably
featured browser tha",Safe Email,no,no,It's a casual user message about browser ads with no credential requests or malicious links.,85
