Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"your online sales are low because you don _ t have enough visitors ? submitting your website in search engines may increase your online sales dramatically . lf you invested time and money into your website , you simply must submit your website online otherwise it wiii be invisibie virtuaily , which means efforts spent in vain . if you want people to know about your website and boost your revenues , the oniy way to do that is to make your site visible in piaces where peopie search for information",Phishing Email,no,yes,"It's a spam marketing pitch, not directly attempting to steal credentials or sensitive information. Contains many typos.",90
re [ 15 ] here ' s your alabama what ' s new ? let me addit ' s beautiful loft story,Phishing Email,no,yes,"The email is informal and vague but lacks any common phishing indicators such as requests for sensitive information, malicious links, or impersonation for fraudulent purposes.",90
"re : resume vasant , i agree . vince from : vasant shanbhogue / enron @ enronxgate on 05 / 01 / 2001 10 : 00 am to : vince j kaminski / hou / ect @ ect cc : subject : re : resume vince , he seems to have mostly equity and fixed income background ( and then some credit exposure calculation ) with not much credit data analysis experience . i do not think he would be appropriate for bryan ' s group - - he needs a person who tracks market developments and understands fundamental data , and although ",Safe Email,no,no,"This is a legitimate internal email between Enron employees discussing a job candidate's resume. No suspicious links, requests for sensitive info, or unusual urgency.",100
"OPWV and a bad moon rising.> Zacks Issues Recommendations on 4 Stocks: DYN, MANU, SWY and OPWV
> 
> PR Newswire, Thursday, July 25, 2002 at 06:03
> 
> /FROM PR NEWSWIRE CHICAGO 888-776-6551/ [STK] DYN MANU SWY OPWV [IN] FIN MLM [SU] INO -- 
WITH PHOTO -- TO BUSINESS EDITOR:
> 
> Zacks Issues Recommendations on 4 Stocks: DYN, MANU, SWY and OPWV
> 
> CHICAGO, July 25 /PRNewswire/ -- Zacks.com releases details on four more stocks that are part of their exclusive list of Stocks to Sell Now. These st",Safe Email,no,no,"Content appears to be a legitimate, albeit very old (2002), press release from a known newswire service (PR Newswire) about a financial research firm (Zacks.com). No suspicious links, requests for personal information, or social engineering tactics are present in the provided snippet.",90
"intel play me 2 web cam @ $ 13 . 90 play me 2 web cam usb 1 . 0 $ 13 . 90 visit : http : / / www . computron - me . com for deals ! intel play me 2 web cam usb 1 . 0 intel play me 2 web cam - usb 1 . 0 compliant interface . includes interactive video games - doubles up as video conferencing camera ( compatible with microsoft net meeting ) . your one stop distributorjebel ali duty free zonedubai , uae . www . computron - me . com for latest clearance sale listing contact our sales department . fo",Phishing Email,yes,yes,"Unbelievably low price for the product, indicative of a scam attempting to lure recipients to a fraudulent website for payment details.",90
"lately I've got the feeling that exmh is getting slower and slower. I 
just decided to check that vs. reality, and yes, speed has left the 
scene somewhere between the release of 2.5 and now.I checked on a number of small messages in a big folder (~10000 
msgs). The delay of the Next button has increased considerably:2.5-release: 350-450 msec
latest cvs: 1000-12000 msecFrankly I think this is getting close to non-acceptable since the 
user settings hasn't changed.Anybody have any ideas where per",Safe Email,no,no,"This appears to be a technical discussion about software performance, not an attempt to solicit sensitive information or distribute malware.",100
"Dear Sir/Ma, 
I am HAJIYA MARYAM ABACHA, wife of the late Nigeria Head of State,General Sanni Abacha who died on the 8th of June, 1998 while still on active duty. l am contacting you in view of the fact that we will be of great assistance to each other likeness developing a cordial relationship. I currently have within my reach the sum of THIRTY FIVE MILLION US Dollars (US$35,000,000.00) cash which l intend to use for investment, like Real Estate Development or import/export business specificall",Phishing Email,yes,yes,This is a classic advance-fee scam (Nigerian Prince) attempting to defraud the recipient with the promise of shared wealth.,100
"Hello ~name~,If you ordered a flat-rate domestic calling product or a 20 minute free trial using a local access number, your service will be operating in about 24-48 hours or on your designated trial date and time.  Please try dialing the access number you found on your reseller's web page at:http://www.internationalfreecall.comIf you ordered a flat-rate domestic calling product using a 1-800 toll-free access number, your service will be operating within 1-2 work days.Please try dialing 1-866-86",Phishing Email,no,yes,"The email describes service activation for a calling product, provides a relevant URL (internationalfreecall.com), and does not request personal information or credentials.",85
"Copy
      ANY DVD with a CD-R Burner!
DVD Wizard Pro is the 
      most technologically advanced method of DVD reproduction ever available!
      Do not be fooled by other fly by night 
      websites offering outdated information.Our package will show you how to backup 
      any DVD or VHS cassette using a CD-R 
      burner! We will go further, and show you how to backup a DVD 
      using a DVD-R, or DVD-RW burner as well. 
Make quality backups 
      of your personal DVD's and VHS cassette",Phishing Email,no,yes,"The email is a highly misleading sales pitch for a product, characteristic of spam or a scam, but does not explicitly attempt to steal personal information or credentials.",80
"stinson gibner & hector campos ken lay gave a high profile presentation on the current natural gas supply and price situation at a recent conference held by the interstate oil and gas compact commission , and some of the best graphs came from work that stinson and hector did ( see the attached , slides # 11 , # 12 , # 14 , & # 15 ) . i really appreciate their research and hope to be able to use their talents again for presentations for the office of the chairman . . - rob robert l . bradley jr .",Safe Email,yes,no,"The email falsely claims Ken Lay (who died in 2006) gave a presentation at a ""recent conference,"" indicating a deceptive attempt to encourage opening an attachment.",95
"fortune most admired ranking congratulations ! for an unprecedented five years in a row , enron has been ranked the "" most innovative company in america "" by fortune magazine . in addition , for the first time , enron has also been ranked # 1 in "" quality of management , "" topping general electric and omnicom group , and our "" employee talent "" has been ranked # 2 , behind goldman sachs and ahead of cisco systems . america ' s most admired management team is paired with the best and brightest em",Safe Email,yes,no,"The email praises Enron's management and innovation, which is highly anachronistic and deceptive given the company's notorious collapse due to fraud.",90
